2.510000000000000142e+01,2.560000000000000142e+01,3.210000000000000142e+01,3.229999999999999716e+01,3.189999999999999858e+01,3.189999999999999858e+01,3.229999999999999716e+01,3.250000000000000000e+01,3.260000000000000142e+01,3.250000000000000000e+01,3.270000000000000284e+01,3.270000000000000284e+01,3.239999999999999858e+01,3.239999999999999858e+01,3.260000000000000142e+01,3.239999999999999858e+01,3.119999999999999929e+01,3.069999999999999929e+01,3.080000000000000071e+01,3.150000000000000000e+01,3.220000000000000284e+01,3.229999999999999716e+01,3.210000000000000142e+01,3.250000000000000000e+01,3.239999999999999858e+01,3.220000000000000284e+01,3.260000000000000142e+01,3.260000000000000142e+01,3.220000000000000284e+01,3.200000000000000000e+01,3.250000000000000000e+01,3.210000000000000142e+01
2.510000000000000142e+01,2.610000000000000142e+01,3.220000000000000284e+01,3.200000000000000000e+01,3.220000000000000284e+01,3.220000000000000284e+01,3.210000000000000142e+01,3.239999999999999858e+01,3.239999999999999858e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.260000000000000142e+01,3.250000000000000000e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.239999999999999858e+01,3.119999999999999929e+01,3.050000000000000000e+01,3.069999999999999929e+01,3.100000000000000000e+01,3.239999999999999858e+01,3.250000000000000000e+01,3.220000000000000284e+01,3.239999999999999858e+01,3.229999999999999716e+01,3.250000000000000000e+01,3.229999999999999716e+01,3.210000000000000142e+01,3.210000000000000142e+01,3.169999999999999929e+01,3.189999999999999858e+01,3.220000000000000284e+01
2.500000000000000000e+01,2.600000000000000000e+01,3.220000000000000284e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.220000000000000284e+01,3.220000000000000284e+01,3.229999999999999716e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.260000000000000142e+01,3.250000000000000000e+01,3.250000000000000000e+01,3.239999999999999858e+01,3.250000000000000000e+01,3.270000000000000284e+01,3.160000000000000142e+01,3.030000000000000071e+01,3.050000000000000000e+01,3.160000000000000142e+01,3.279999999999999716e+01,3.250000000000000000e+01,3.239999999999999858e+01,3.250000000000000000e+01,3.229999999999999716e+01,3.210000000000000142e+01,3.239999999999999858e+01,3.239999999999999858e+01,3.189999999999999858e+01,3.180000000000000071e+01,3.210000000000000142e+01,3.200000000000000000e+01
2.519999999999999929e+01,2.580000000000000071e+01,3.130000000000000071e+01,3.210000000000000142e+01,3.229999999999999716e+01,3.229999999999999716e+01,3.210000000000000142e+01,3.250000000000000000e+01,3.260000000000000142e+01,3.229999999999999716e+01,3.220000000000000284e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.220000000000000284e+01,3.210000000000000142e+01,3.210000000000000142e+01,3.110000000000000142e+01,3.030000000000000071e+01,3.060000000000000142e+01,3.130000000000000071e+01,3.189999999999999858e+01,3.210000000000000142e+01,3.229999999999999716e+01,3.210000000000000142e+01,3.220000000000000284e+01,3.220000000000000284e+01,3.180000000000000071e+01,3.239999999999999858e+01,3.180000000000000071e+01,3.200000000000000000e+01,3.189999999999999858e+01,3.189999999999999858e+01
2.489999999999999858e+01,2.589999999999999858e+01,3.169999999999999929e+01,3.189999999999999858e+01,3.229999999999999716e+01,3.200000000000000000e+01,3.210000000000000142e+01,3.210000000000000142e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.250000000000000000e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.220000000000000284e+01,3.260000000000000142e+01,3.239999999999999858e+01,3.089999999999999858e+01,3.000000000000000000e+01,3.069999999999999929e+01,3.100000000000000000e+01,3.250000000000000000e+01,3.189999999999999858e+01,3.229999999999999716e+01,3.210000000000000142e+01,3.220000000000000284e+01,3.180000000000000071e+01,3.239999999999999858e+01,3.239999999999999858e+01,3.180000000000000071e+01,3.169999999999999929e+01,3.210000000000000142e+01,3.210000000000000142e+01
2.460000000000000142e+01,2.519999999999999929e+01,3.100000000000000000e+01,3.180000000000000071e+01,3.239999999999999858e+01,3.220000000000000284e+01,3.189999999999999858e+01,3.210000000000000142e+01,3.250000000000000000e+01,3.200000000000000000e+01,3.210000000000000142e+01,3.229999999999999716e+01,3.239999999999999858e+01,3.220000000000000284e+01,3.180000000000000071e+01,3.210000000000000142e+01,3.080000000000000071e+01,3.010000000000000142e+01,3.100000000000000000e+01,3.189999999999999858e+01,3.239999999999999858e+01,3.220000000000000284e+01,3.200000000000000000e+01,3.239999999999999858e+01,3.239999999999999858e+01,3.200000000000000000e+01,3.180000000000000071e+01,3.210000000000000142e+01,3.180000000000000071e+01,3.169999999999999929e+01,3.150000000000000000e+01,3.180000000000000071e+01
2.430000000000000071e+01,2.530000000000000071e+01,3.100000000000000000e+01,3.180000000000000071e+01,3.169999999999999929e+01,3.220000000000000284e+01,3.229999999999999716e+01,3.229999999999999716e+01,3.250000000000000000e+01,3.200000000000000000e+01,3.229999999999999716e+01,3.229999999999999716e+01,3.229999999999999716e+01,3.180000000000000071e+01,3.229999999999999716e+01,3.220000000000000284e+01,3.100000000000000000e+01,3.019999999999999929e+01,3.229999999999999716e+01,3.160000000000000142e+01,3.210000000000000142e+01,3.180000000000000071e+01,3.220000000000000284e+01,3.220000000000000284e+01,3.210000000000000142e+01,3.200000000000000000e+01,3.239999999999999858e+01,3.189999999999999858e+01,3.200000000000000000e+01,3.150000000000000000e+01,3.180000000000000071e+01,3.180000000000000071e+01
2.500000000000000000e+01,2.510000000000000142e+01,3.010000000000000142e+01,3.160000000000000142e+01,3.160000000000000142e+01,3.210000000000000142e+01,3.180000000000000071e+01,3.229999999999999716e+01,3.220000000000000284e+01,3.239999999999999858e+01,3.210000000000000142e+01,3.180000000000000071e+01,3.189999999999999858e+01,3.200000000000000000e+01,3.180000000000000071e+01,3.220000000000000284e+01,3.050000000000000000e+01,3.060000000000000142e+01,3.200000000000000000e+01,3.210000000000000142e+01,3.200000000000000000e+01,3.229999999999999716e+01,3.180000000000000071e+01,3.210000000000000142e+01,3.210000000000000142e+01,3.180000000000000071e+01,3.189999999999999858e+01,3.180000000000000071e+01,3.189999999999999858e+01,3.189999999999999858e+01,3.169999999999999929e+01,3.220000000000000284e+01
2.460000000000000142e+01,2.450000000000000000e+01,2.989999999999999858e+01,3.119999999999999929e+01,3.189999999999999858e+01,3.169999999999999929e+01,3.260000000000000142e+01,3.210000000000000142e+01,3.189999999999999858e+01,3.180000000000000071e+01,3.229999999999999716e+01,3.220000000000000284e+01,3.229999999999999716e+01,3.180000000000000071e+01,3.220000000000000284e+01,3.210000000000000142e+01,3.069999999999999929e+01,3.089999999999999858e+01,3.220000000000000284e+01,3.189999999999999858e+01,3.220000000000000284e+01,3.189999999999999858e+01,3.200000000000000000e+01,3.180000000000000071e+01,3.169999999999999929e+01,3.189999999999999858e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.180000000000000071e+01,3.189999999999999858e+01,3.200000000000000000e+01,3.180000000000000071e+01
2.469999999999999929e+01,2.489999999999999858e+01,2.880000000000000071e+01,3.139999999999999858e+01,3.189999999999999858e+01,3.189999999999999858e+01,3.160000000000000142e+01,3.200000000000000000e+01,3.169999999999999929e+01,3.189999999999999858e+01,3.169999999999999929e+01,3.189999999999999858e+01,3.210000000000000142e+01,3.169999999999999929e+01,3.150000000000000000e+01,3.189999999999999858e+01,3.060000000000000142e+01,3.089999999999999858e+01,3.119999999999999929e+01,3.119999999999999929e+01,3.119999999999999929e+01,3.160000000000000142e+01,3.180000000000000071e+01,3.139999999999999858e+01,3.189999999999999858e+01,3.210000000000000142e+01,3.139999999999999858e+01,3.210000000000000142e+01,3.169999999999999929e+01,3.160000000000000142e+01,3.180000000000000071e+01,3.180000000000000071e+01
2.350000000000000000e+01,2.419999999999999929e+01,2.860000000000000142e+01,3.100000000000000000e+01,3.220000000000000284e+01,3.150000000000000000e+01,3.220000000000000284e+01,3.200000000000000000e+01,3.210000000000000142e+01,3.210000000000000142e+01,3.210000000000000142e+01,3.210000000000000142e+01,3.220000000000000284e+01,3.189999999999999858e+01,3.210000000000000142e+01,3.180000000000000071e+01,3.080000000000000071e+01,3.050000000000000000e+01,3.050000000000000000e+01,2.900000000000000000e+01,2.950000000000000000e+01,3.060000000000000142e+01,3.189999999999999858e+01,3.160000000000000142e+01,3.200000000000000000e+01,3.169999999999999929e+01,3.189999999999999858e+01,3.139999999999999858e+01,3.160000000000000142e+01,3.150000000000000000e+01,3.180000000000000071e+01,3.160000000000000142e+01
